department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LIMA,117876,0,-11.512560495999939,-76.99656786099996
LIMA,117877,1,-11.95367477799994,-76.72635284299997
LIMA,117878,1,-11.929210495999943,-76.64031320499998
LIMA,117879,0,-11.901227062999972,-76.53314774599994
LIMA,117880,0,-11.886806507999948,-76.54210106299996
LIMA,117881,0,-11.86869879399996,-76.54175242299993
LIMA,117882,0,-11.857401116999943,-76.54030569899999
LIMA,117883,1,-11.911690156999953,-76.66682898999996
LIMA,117884,1,-11.905547579999954,-76.66813204299996
LIMA,117885,0,-11.854971330999936,-76.63391908799997
LIMA,117886,0,-11.785624424999975,-76.60089301299996
LIMA,117887,0,-11.728855823999943,-76.63160658699998
LIMA,117888,0,-11.662002662999944,-76.50772972099998
LIMA,117889,0,-11.593521286999934,-76.52773749899995
LIMA,117890,0,-11.60858359099996,-76.61565851499995
LIMA,117891,0,-11.610245172999944,-76.58080006799997
LIMA,117892,0,-11.613131186999963,-76.59517673199997
LIMA,117893,0,-11.617262440999973,-76.60243589299995
LIMA,117894,0,-11.619231135999945,-76.61571934899996
LIMA,117895,0,-11.625847890999973,-76.58921188599999
LIMA,117896,0,-11.61633648099996,-76.66634582799998
LIMA,117897,0,-11.603485097999965,-76.65072949599994
LIMA,117898,0,-11.571422754999947,-76.67801263699994
LIMA,117899,0,-11.693774609999931,-76.71897369099997
LIMA,117900,0,-11.703876576999967,-76.72846826699998
LIMA,117901,0,-11.720899028999947,-76.70959029199997
LIMA,117902,1,-11.96100364399996,-76.74101402899998
