department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LORETO,122806,0,-4.083357421999944,-73.17930273499996
LORETO,122807,0,-4.089763671999951,-73.18510742199999
LORETO,122808,0,-4.129400390999925,-73.15560156199996
LORETO,122809,0,-4.1649780199999755,-73.16192044699994
LORETO,122810,0,-4.096966796999942,-73.09416992199994
LORETO,122811,0,-4.101354559999941,-73.04067773399998
LORETO,122812,0,-4.1011991039999325,-73.01713088199995
LORETO,122813,0,-4.103069516999939,-73.32746226399996
LORETO,122814,0,-4.128123045999936,-73.33498632799996
LORETO,122815,0,-4.179339347999934,-73.16500052499998
LORETO,122816,0,-4.107275390999971,-73.29414062499995
LORETO,122817,0,-4.1160058589999196,-73.21783984399997
LORETO,122818,0,-4.122557900999937,-72.98098109399996
LORETO,122819,0,-4.117309292999946,-73.28336429399997
LORETO,122820,0,-4.119244139999975,-73.32280663999997
LORETO,122821,0,-4.121493681999929,-73.37641883599997
LORETO,122822,0,-4.126878905999951,-73.33040820299993
LORETO,122823,0,-4.131027342999966,-73.37298437499999
LORETO,122824,0,-4.127401716999941,-73.30478052699993
LORETO,122825,0,-4.18503124999996,-73.16909765599998
LORETO,122826,0,-4.129963076999959,-72.97046617199999
LORETO,122827,0,-4.117109374999919,-73.17459179699995
LORETO,122828,0,-4.136529296999924,-73.21654101499996
LORETO,122829,0,-4.141656249999927,-73.38040624999996
LORETO,122830,0,-4.1367031249999435,-72.96142187499998
LORETO,122831,0,-4.139978514999947,-73.15705078099995
LORETO,122832,0,-4.1452187499999615,-73.12910351599999
LORETO,122833,0,-4.10850195299997,-73.19873437499996
LORETO,122834,0,-4.144560546999971,-73.36809179699998
LORETO,122835,0,-4.1487128909999536,-73.16294531199998
LORETO,122836,0,-4.150623504999937,-73.26768807699995
LORETO,122837,0,-4.15498820399994,-72.94531873099999
LORETO,122838,0,-4.194345702999959,-73.18887109399998
LORETO,122839,0,-4.14917078899992,-73.23067226099994
LORETO,122840,0,-4.160066405999951,-73.24613085999994
LORETO,122841,0,-4.159972655999973,-73.19428778399998
LORETO,122842,0,-4.170594128999941,-73.16239470599999
LORETO,122843,0,-4.172879254999945,-72.91588204799996
LORETO,122844,0,-4.171326383999944,-73.34109771199996
LORETO,122845,0,-4.174268113999976,-73.37777219299994
LORETO,122846,0,-4.2034765629999855,-73.19559960999999
